loss,params,iteration,estimators,train_time
0.22178939227639716,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6454595123835001, 'learning_rate': 0.01720516900196778, 'min_child_samples': 85, 'num_leaves': 79, 'reg_alpha': 0.791387981765911, 'reg_lambda': 0.3982311441516461, 'subsample_for_bin': 160000, 'subsample': 0.7172264613191451}",158,435,30.29368491799687
0.22304098764761282,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6214113737921952, 'learning_rate': 0.0194811868131853, 'min_child_samples': 175, 'num_leaves': 90, 'reg_alpha': 0.6672973569574279, 'reg_lambda': 0.47518138264436893, 'subsample_for_bin': 140000, 'subsample': 0.7761254572427587}",159,349,25.855188782996265
0.2222916772825263,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6000510057646464, 'learning_rate': 0.023715247223308783, 'min_child_samples': 185, 'num_leaves': 100, 'reg_alpha': 0.9399225294570113, 'reg_lambda': 0.24902098679086315, 'subsample_for_bin': 180000, 'subsample': 0.6605759181633691}",160,359,27.568957126000896
0.22324926222851982,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6588892285969684, 'learning_rate': 0.03534941994053636, 'min_child_samples': 65, 'num_leaves': 95, 'reg_alpha': 0.7604154404890272, 'reg_lambda': 0.35698965170643765, 'subsample_for_bin': 140000, 'subsample': 0.6069744543284123}",161,198,19.406890843994915
0.2374967510465965,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6481724277750716, 'learning_rate': 0.016543214165996613, 'min_child_samples': 120, 'num_leaves': 75, 'reg_alpha': 0.6064857530534085, 'reg_lambda': 0.5136405966144112, 'subsample_for_bin': 120000, 'subsample': 1.0}",162,60,6.453201185999205
0.2228408349050861,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6705940431103248, 'learning_rate': 0.013100662686549448, 'min_child_samples': 130, 'num_leaves': 106, 'reg_alpha': 0.717937163544124, 'reg_lambda': 0.3281667671514138, 'subsample_for_bin': 160000, 'subsample': 0.6922953413303812}",163,488,40.448996154998895
0.22216592324806028,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6118573477107668, 'learning_rate': 0.010012374780490838, 'min_child_samples': 215, 'num_leaves': 93, 'reg_alpha': 0.833817901886351, 'reg_lambda': 0.4548817744866894, 'subsample_for_bin': 140000, 'subsample': 0.5630795050075101}",164,758,48.77461533500173
0.22162988739049838,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6294232710988639, 'learning_rate': 0.01432266891807507, 'min_child_samples': 75, 'num_leaves': 82, 'reg_alpha': 0.997762436267064, 'reg_lambda': 0.2874721958260318, 'subsample_for_bin': 180000, 'subsample': 0.7908273964932867}",165,525,37.215166543988744
0.22366529075072006,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6392869823413468, 'learning_rate': 0.0185295662961109, 'min_child_samples': 110, 'num_leaves': 73, 'reg_alpha': 0.6317352461677884, 'reg_lambda': 0.5371490319613238, 'subsample_for_bin': 160000, 'subsample': 0.972033119535614}",166,1341,2105.182709597997
0.22153284941115303,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6543094064741805, 'learning_rate': 0.010758145674505636, 'min_child_samples': 95, 'num_leaves': 68, 'reg_alpha': 0.9741161186986844, 'reg_lambda': 0.38186452372148005, 'subsample_for_bin': 200000, 'subsample': 0.6501666072460048}",167,735,45.515328068009694
0.23739128735167836,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6012363531015151, 'learning_rate': 0.015932867047976657, 'min_child_samples': 150, 'num_leaves': 87, 'reg_alpha': 0.823153297953825, 'reg_lambda': 0.49155147904178575, 'subsample_for_bin': 120000, 'subsample': 1.0}",168,62,6.908599739006604
0.22222302215407008,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6979969467432005, 'learning_rate': 0.01239482531995487, 'min_child_samples': 60, 'num_leaves': 98, 'reg_alpha': 0.7752294403925152, 'reg_lambda': 0.19232599095066094, 'subsample_for_bin': 100000, 'subsample': 0.585269997560894}",169,629,50.963864306992036
0.22599335136601117,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9018458161509364, 'learning_rate': 0.023355690077659193, 'min_child_samples': 135, 'num_leaves': 102, 'reg_alpha': 0.8676054982668975, 'reg_lambda': 0.7100350853233015, 'subsample_for_bin': 180000, 'subsample': 0.8142776532801687}",170,273,27.027694495001924
0.2271286352156252,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8436177986232098, 'learning_rate': 0.07069789972426332, 'min_child_samples': 200, 'num_leaves': 110, 'reg_alpha': 0.7358508400220963, 'reg_lambda': 0.4139775040634323, 'subsample_for_bin': 160000, 'subsample': 0.750150432675214}",171,79,14.489801640011137
0.22738056626246728,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9981375457185506, 'learning_rate': 0.030904562546581957, 'min_child_samples': 80, 'num_leaves': 84, 'reg_alpha': 0.6906133428386332, 'reg_lambda': 0.6207952085673617, 'subsample_for_bin': 220000, 'subsample': 0.7295540506989996}",172,719,2380.5263357359945
0.22132067167882097,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6250436004870146, 'learning_rate': 0.021076082998453698, 'min_child_samples': 45, 'num_leaves': 96, 'reg_alpha': 0.5935229753027007, 'reg_lambda': 0.656267586869857, 'subsample_for_bin': 200000, 'subsample': 0.7069926816253876}",173,319,27.870775690011214
0.22248116581065303,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6662644309132563, 'learning_rate': 0.02553146537893592, 'min_child_samples': 35, 'num_leaves': 72, 'reg_alpha': 0.5822509093105439, 'reg_lambda': 0.6503670592885757, 'subsample_for_bin': 200000, 'subsample': 0.7076397737995175}",174,322,23.030311119990074
0.23633361243597528,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6861994673734484, 'learning_rate': 0.021487835453736264, 'min_child_samples': 65, 'num_leaves': 81, 'reg_alpha': 0.6657620862906227, 'reg_lambda': 0.736153796585724, 'subsample_for_bin': 140000, 'subsample': 1.0}",175,46,6.6611247249966254
0.22317851319689386,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.634749929969135, 'learning_rate': 0.04041231207652765, 'min_child_samples': 40, 'num_leaves': 78, 'reg_alpha': 0.5362350529011055, 'reg_lambda': 0.683345300482195, 'subsample_for_bin': 220000, 'subsample': 0.8267959859280606}",176,191,16.44918659099494
0.220723871532284,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6003926309600927, 'learning_rate': 0.013658563750726419, 'min_child_samples': 50, 'num_leaves': 89, 'reg_alpha': 0.5056296785665977, 'reg_lambda': 0.6100402017348536, 'subsample_for_bin': 200000, 'subsample': 0.737117735535475}",177,540,39.81714741700853
0.22090149392627967,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.606981648165407, 'learning_rate': 0.013903205684229146, 'min_child_samples': 100, 'num_leaves': 66, 'reg_alpha': 0.49606608736727104, 'reg_lambda': 0.5618939674896225, 'subsample_for_bin': 120000, 'subsample': 0.8538771215224428}",178,527,31.47044784600439
0.22524672323911832,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8612554650949683, 'learning_rate': 0.01386793935923326, 'min_child_samples': 235, 'num_leaves': 75, 'reg_alpha': 0.5068994637402926, 'reg_lambda': 0.610937089153776, 'subsample_for_bin': 80000, 'subsample': 0.8900932529347308}",179,537,34.65801286000351
0.2235899267352398,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.644560938114339, 'learning_rate': 0.017445533694456228, 'min_child_samples': 95, 'num_leaves': 65, 'reg_alpha': 0.4879076609550395, 'reg_lambda': 0.5566426861930173, 'subsample_for_bin': 100000, 'subsample': 0.7921934532196845}",180,1688,1840.0725741070055
0.22142202098786867,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6113403367119884, 'learning_rate': 0.012215088422812208, 'min_child_samples': 115, 'num_leaves': 58, 'reg_alpha': 0.5539285716530288, 'reg_lambda': 0.6303423625552104, 'subsample_for_bin': 120000, 'subsample': 0.9798752546170146}",181,713,36.97304383899609
0.23522086777644236,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6548295174669072, 'learning_rate': 0.019480418241253104, 'min_child_samples': 55, 'num_leaves': 91, 'reg_alpha': 0.4467748393804286, 'reg_lambda': 0.4677267417576976, 'subsample_for_bin': 60000, 'subsample': 1.0}",182,51,7.79385231899505
0.223033960988974,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6020068188237742, 'learning_rate': 0.04563348505213728, 'min_child_samples': 105, 'num_leaves': 48, 'reg_alpha': 0.4117053744027459, 'reg_lambda': 0.6998463009852157, 'subsample_for_bin': 80000, 'subsample': 0.7997490415549717}",183,211,12.083439627996995
0.2277574298488274,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9460008706210357, 'learning_rate': 0.05819483959796137, 'min_child_samples': 30, 'num_leaves': 55, 'reg_alpha': 0.47058763502496265, 'reg_lambda': 0.840012354742385, 'subsample_for_bin': 120000, 'subsample': 0.8583845029394752}",184,108,11.014449811991653
0.2236871811780634,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6773310703069548, 'learning_rate': 0.03827753340602315, 'min_child_samples': 170, 'num_leaves': 50, 'reg_alpha': 0.6260545532057439, 'reg_lambda': 0.5172705661634088, 'subsample_for_bin': 100000, 'subsample': 0.9153724429009986}",185,250,14.468882058994495
0.2233208247888322,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6334179357824281, 'learning_rate': 0.027921300192053806, 'min_child_samples': 70, 'num_leaves': 62, 'reg_alpha': 0.5644056566708947, 'reg_lambda': 0.05580164419079647, 'subsample_for_bin': 100000, 'subsample': 0.8625282616250943}",186,1224,1691.3274264520005
0.22213728135930488,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7037948587359082, 'learning_rate': 0.014933019879766937, 'min_child_samples': 45, 'num_leaves': 43, 'reg_alpha': 0.5206622712611344, 'reg_lambda': 0.5759798606607706, 'subsample_for_bin': 140000, 'subsample': 0.8296207046369393}",187,733,31.935912118002307
0.2221210261065778,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.662929606554643, 'learning_rate': 0.013195005667690269, 'min_child_samples': 155, 'num_leaves': 60, 'reg_alpha': 0.6498367580309357, 'reg_lambda': 0.757347902317945, 'subsample_for_bin': 40000, 'subsample': 0.5005543720277893}",188,569,31.505645072989864
0.23790506592452698,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6002748822547448, 'learning_rate': 0.011349886693203977, 'min_child_samples': 140, 'num_leaves': 71, 'reg_alpha': 0.8038215752272355, 'reg_lambda': 0.8652150012307142, 'subsample_for_bin': 160000, 'subsample': 1.0}",189,88,7.369615243995213
0.22266998638933932,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6249817489633883, 'learning_rate': 0.018260775930266652, 'min_child_samples': 185, 'num_leaves': 93, 'reg_alpha': 0.6023095492542672, 'reg_lambda': 0.42695068715852047, 'subsample_for_bin': 80000, 'subsample': 0.9159563709501259}",190,369,27.50368484298815
0.22233671968282587,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.615556084697287, 'learning_rate': 0.022504694872333194, 'min_child_samples': 130, 'num_leaves': 68, 'reg_alpha': 0.43329588784974066, 'reg_lambda': 0.7249649570914594, 'subsample_for_bin': 120000, 'subsample': 0.8516029185736854}",191,346,21.960714489003294
0.22229826513889095,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7121876185583973, 'learning_rate': 0.024786428017332045, 'min_child_samples': 25, 'num_leaves': 77, 'reg_alpha': 0.9361513348003105, 'reg_lambda': 0.6766824353354599, 'subsample_for_bin': 140000, 'subsample': 0.933908187956872}",192,327,25.37229467499128
0.22429790737387834,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6424152862817392, 'learning_rate': 0.01599969369424404, 'min_child_samples': 225, 'num_leaves': 65, 'reg_alpha': 0.6989452730576114, 'reg_lambda': 0.6059070586572605, 'subsample_for_bin': 160000, 'subsample': 0.5992147759734691}",193,1477,1988.5928931859962
0.2289929658704991,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6887794234111765, 'learning_rate': 0.12401749946928492, 'min_child_samples': 100, 'num_leaves': 112, 'reg_alpha': 0.3832453297006004, 'reg_lambda': 0.7839276832935825, 'subsample_for_bin': 140000, 'subsample': 0.8825840148347998}",194,44,10.590484748987365
0.22712007570122472,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9849302034859374, 'learning_rate': 0.020421013202949454, 'min_child_samples': 120, 'num_leaves': 125, 'reg_alpha': 0.49102697831266895, 'reg_lambda': 0.4469894706594186, 'subsample_for_bin': 80000, 'subsample': 0.7366160147869104}",195,312,36.82215376700333
0.24423878770371987,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6000275191675499, 'learning_rate': 0.013931620189515352, 'min_child_samples': 455, 'num_leaves': 85, 'reg_alpha': 0.5391723856309459, 'reg_lambda': 0.5492043579051312, 'subsample_for_bin': 100000, 'subsample': 1.0}",196,71,4.157202285990934
0.22153019093307214,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6518896827167869, 'learning_rate': 0.01048814838167524, 'min_child_samples': 90, 'num_leaves': 53, 'reg_alpha': 0.5692154750022348, 'reg_lambda': 0.3131075891566477, 'subsample_for_bin': 120000, 'subsample': 0.7741104553780879}",197,865,41.87622587700025
0.22175067227684941,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6716108204813469, 'learning_rate': 0.010049215758365253, 'min_child_samples': 55, 'num_leaves': 105, 'reg_alpha': 0.33620208768265913, 'reg_lambda': 0.48940327067738404, 'subsample_for_bin': 160000, 'subsample': 0.5343227238589375}",198,624,52.582433807998314
0.22657095538864236,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.964702599419003, 'learning_rate': 0.03469950278910604, 'min_child_samples': 210, 'num_leaves': 119, 'reg_alpha': 0.8473905183665504, 'reg_lambda': 0.5211301221690908, 'subsample_for_bin': 200000, 'subsample': 0.9038363690618982}",199,194,18.648004640999716
0.22305798123610177,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.609772353121509, 'learning_rate': 0.012176921932669468, 'min_child_samples': 70, 'num_leaves': 46, 'reg_alpha': 0.4623660605047253, 'reg_lambda': 0.6326228106208054, 'subsample_for_bin': 60000, 'subsample': 0.5072538681780643}",200,3163,1595.830810038009
